Online boarding,Delay Ratio,Inflight wifi service,Class,Type of Travel,Inflight entertainment,Flight Distance,Seat comfort,Leg room service,On-board service,Cleanliness,Ease of Online booking,satisfaction
5,0.0,2,2,1,4,954.0,4,2,4,3,2,0
2,0.017008117510630073,2,0,0,5,2586.0,3,4,3,3,2,0
3,0.03333333333333333,3,1,0,2,269.0,4,3,2,1,3,0
3,0.000554016620498615,2,0,0,5,1804.0,2,4,5,2,2,1
3,0.0,3,1,1,2,271.0,5,2,4,2,3,0
2,0.13636363636363635,2,1,1,4,417.0,4,2,4,4,2,0
1,0.0,1,1,1,3,351.0,5,2,4,3,1,0
2,0.10313531353135313,2,0,0,4,605.0,2,3,5,2,2,0
3,0.002338269680436477,5,0,0,3,2565.0,3,4,4,3,4,1
2,0.32894736842105265,3,0,0,3,189.0,5,4,3,5,2,0
3,0.0,2,0,0,2,1065.0,4,2,2,2,2,0
1,0.05239520958083832,1,1,0,1,667.0,1,2,3,1,3,0
3,0.0,2,1,1,5,650.0,5,2,3,5,3,0
2,0.05575379125780553,2,1,0,5,1120.0,2,5,2,5,2,0
5,0.09704968944099379,2,1,1,5,643.0,4,2,5,5,2,0
4,0.0,4,0,0,4,270.0,4,5,5,4,4,0
3,0.0,3,1,0,3,192.0,3,4,2,3,3,0
3,0.0733568075117371,0,2,0,4,851.0,3,1,5,3,0,1
5,0.008055853920515575,1,0,0,4,3723.0,4,4,4,4,1,1
4,0.004634994206257242,4,2,1,2,862.0,2,2,5,2,4,0
5,0.01276595744680851,5,0,0,3,1174.0,3,3,4,3,5,1
5,0.007400957771005659,4,0,0,3,2296.0,5,3,5,5,4,1
2,0.03164556962025317,2,1,0,3,1421.0,3,3,4,3,2,0
5,0.0,2,0,0,2,1352.0,4,2,2,4,2,1
5,0.0,3,0,0,5,632.0,5,5,5,4,2,1
3,0.0,1,1,0,1,273.0,3,1,1,3,2,0
4,0.01924839596700275,4,0,0,2,1090.0,2,2,5,2,4,1
5,0.002699055330634278,2,0,0,5,1481.0,5,5,3,5,2,1
5,0.02650602409638554,4,1,1,3,829.0,4,4,3,3,4,0
4,0.136,4,0,1,4,374.0,3,4,4,2,4,0
4,0.022907122032486463,5,0,0,4,2400.0,5,4,4,5,5,1
5,0.0,1,0,0,5,853.0,4,4,5,5,2,1
5,0.008250355618776671,1,0,0,5,3514.0,4,5,5,3,2,1
3,0.24210526315789474,3,0,0,2,189.0,3,5,4,2,4,0
2,0.0,5,1,0,5,872.0,4,5,5,5,2,1
2,0.0,2,0,0,5,127.0,5,4,2,5,2,0
2,0.08545727136431784,2,1,1,4,666.0,4,4,4,4,2,0
4,0.0028653295128939827,1,0,0,1,697.0,3,1,1,4,1,0
4,0.0,5,0,0,4,764.0,4,4,4,5,5,1
2,0.05546218487394958,2,1,1,3,594.0,3,1,2,3,2,0
1,0.012027491408934709,1,2,0,1,581.0,1,5,2,1,2,0
5,0.007259528130671506,1,1,1,1,550.0,5,1,1,3,1,0
1,0.0,0,0,0,4,190.0,1,4,4,2,1,1
3,0.004095563139931741,3,2,1,3,1464.0,1,4,4,3,3,0
3,0.0,3,1,1,4,852.0,4,3,5,4,3,0
2,0.06636670416197975,3,1,1,2,888.0,2,3,2,2,2,0
3,0.0,1,0,0,1,432.0,4,1,1,3,5,0
2,0.0,2,1,1,4,351.0,5,2,3,4,2,0
3,0.00045934772622875517,0,0,0,4,2176.0,5,4,3,5,0,1
5,0.0,3,1,1,3,776.0,4,3,3,4,3,0
4,0.0,4,1,1,2,749.0,2,5,3,2,4,0
3,0.0,2,1,0,2,605.0,3,2,2,1,5,0
2,0.0,2,1,1,5,296.0,4,1,4,5,2,0
3,0.10294117647058823,3,1,1,4,67.0,4,5,3,4,3,0
3,0.02620967741935484,3,0,0,3,1983.0,3,4,3,3,5,1
4,0.0,4,0,0,5,319.0,2,5,5,1,4,1
3,0.0005282620179609086,5,0,0,5,1892.0,4,5,5,4,5,1
3,0.0066815144766146995,1,1,1,3,448.0,4,1,3,2,1,0
4,0.022369362920544023,5,0,0,5,2793.0,5,5,5,5,5,1
4,0.19171779141104295,4,1,0,3,325.0,4,4,2,4,1,0
3,0.0,4,0,0,5,1620.0,4,5,5,3,4,1
4,0.02064896755162242,2,0,1,4,677.0,5,3,4,3,3,0
1,0.0,1,0,0,5,147.0,3,5,5,5,1,1
2,0.0,4,0,0,4,3095.0,3,4,4,3,4,0
4,0.0,1,1,1,1,223.0,4,1,1,2,1,0
3,0.0008733624454148472,2,1,1,5,1144.0,3,2,5,3,2,0
2,0.09863945578231292,2,1,1,2,293.0,2,5,4,2,2,0
3,0.006925207756232687,3,1,0,3,1443.0,4,3,4,3,3,0
4,0.00606550748079256,4,0,0,4,2472.0,4,4,4,4,4,1
5,0.0005698005698005698,2,0,0,4,1754.0,5,4,4,3,2,1
3,0.0,3,0,0,4,1389.0,4,5,3,4,3,0
3,0.26260504201680673,1,0,0,1,237.0,4,1,1,4,4,0
4,0.03374578177727784,1,0,0,4,888.0,4,5,4,5,1,1
2,0.0,2,1,1,4,744.0,3,3,3,4,2,0
2,0.0,2,1,1,3,812.0,3,2,2,3,2,0
3,0.0,3,0,0,3,1068.0,3,3,3,4,2,0
5,0.015018773466833541,5,1,0,2,798.0,2,3,5,2,5,1
5,0.014975041597337771,1,0,0,3,3004.0,5,4,3,4,1,1
4,0.034653465346534656,4,1,0,3,403.0,3,1,1,3,4,0
3,0.003167062549485352,3,1,0,3,1262.0,3,3,3,3,3,0
3,0.007913669064748202,3,2,0,4,1389.0,4,1,3,4,3,0
4,0.05992329817833174,2,0,0,5,1042.0,4,2,5,4,2,0
2,0.017823639774859287,1,1,0,1,1065.0,1,3,1,1,2,0
4,0.015317286652078774,4,1,0,3,456.0,3,3,2,3,4,0
4,0.0,4,0,0,4,125.0,5,4,4,4,4,1
3,0.0,3,2,0,3,467.0,3,4,1,3,1,1
5,0.0,2,0,0,4,328.0,5,4,4,3,2,1
1,0.25416666666666665,1,1,1,5,239.0,3,3,3,5,1,0
3,0.0,3,1,1,4,395.0,5,4,3,4,3,0
3,0.0,3,1,0,2,501.0,5,3,2,2,3,0
5,0.0,5,0,0,4,390.0,5,4,4,5,5,1
3,0.047872340425531915,4,1,0,3,187.0,3,4,3,2,5,0
5,0.007936507936507936,5,1,0,5,125.0,5,5,5,1,2,1
1,0.044543429844097995,1,2,0,1,448.0,1,3,1,1,2,0
4,0.01644398766700925,4,1,0,4,972.0,4,3,2,4,1,1
5,0.06030855539971949,4,0,0,5,712.0,5,4,3,5,4,1
1,0.04824561403508772,1,1,1,5,683.0,5,3,3,5,1,0
3,0.016455696202531647,4,0,0,4,789.0,2,3,4,3,3,0
4,0.18292682926829268,2,1,0,2,327.0,4,2,2,2,5,0
5,0.013612565445026177,3,0,0,4,954.0,4,4,4,4,3,1
4,0.00351288056206089,4,1,0,4,853.0,4,4,3,4,1,0
5,0.001474056603773585,5,0,0,4,3391.0,4,4,4,3,5,1
2,0.03117505995203837,4,1,0,4,416.0,3,4,4,4,2,0
3,0.06103515625,2,1,1,2,1023.0,3,2,2,4,2,0
3,0.05808550185873606,4,1,1,4,1075.0,3,1,2,3,4,0
5,0.0,3,0,0,5,1325.0,4,4,5,4,3,1
5,0.005152224824355972,4,0,0,5,2134.0,5,2,3,5,4,1
2,0.0,2,1,1,3,544.0,3,1,1,3,2,0
2,0.04144074360960496,2,1,1,3,1290.0,3,4,5,3,2,0
4,0.0018399264029438822,2,1,1,5,1086.0,5,1,5,3,1,0
5,0.0255863539445629,3,0,0,3,468.0,4,3,3,3,3,1
2,0.02912621359223301,2,1,0,5,926.0,5,3,2,5,2,0
0,0.0015255530129672007,0,0,0,1,1310.0,1,4,5,1,0,1
0,0.064891846921797,1,1,1,3,600.0,3,4,2,3,0,0
4,0.0,4,1,1,1,451.0,1,5,2,1,4,0
4,0.0,2,1,1,2,447.0,4,2,2,5,2,0
2,0.0,2,0,0,1,874.0,1,3,4,1,2,0
2,0.0,2,1,0,2,689.0,2,1,4,2,2,1
5,0.0,5,0,0,3,3726.5,4,4,3,3,5,1
4,0.009478672985781991,4,1,1,4,843.0,4,2,4,4,4,0
3,0.007317073170731708,3,1,1,1,409.0,1,4,2,1,3,0
1,0.0,3,0,0,3,3395.0,3,4,3,1,3,1
5,0.0007155635062611807,5,0,0,5,2794.0,4,5,5,3,5,1
3,0.0048721071863581,3,0,0,4,820.0,4,4,4,2,3,1
2,0.014112903225806451,4,1,1,4,991.0,3,4,4,3,4,0
4,0.0,4,0,0,4,1452.0,5,4,4,5,4,1
4,0.08438818565400844,3,1,1,2,236.0,4,3,2,3,3,0
5,0.0046411995715815784,0,0,0,3,2800.0,4,3,3,5,1,1
4,0.0026827632461435278,1,0,0,2,3726.5,4,5,3,4,4,1
2,0.06017997750281215,3,1,1,1,888.0,1,5,3,1,2,0
4,0.0,3,0,0,3,507.0,4,3,3,4,2,0
5,0.0016051364365971107,5,1,0,5,622.0,5,2,3,5,5,1
3,0.0,3,2,1,3,551.0,4,3,2,3,3,0
2,0.0,2,1,1,2,591.0,2,4,4,2,2,0
2,0.0036515388628064684,2,2,1,1,1916.0,1,2,2,1,2,0
2,0.0,2,1,0,2,359.0,2,2,1,2,5,0
4,0.0,3,0,0,4,872.0,4,1,1,4,3,1
4,0.004975124378109453,1,0,0,4,3215.0,5,4,4,4,1,1
4,0.0,2,0,0,5,929.0,5,5,5,4,2,1
4,0.030281007751937983,2,0,0,2,2063.0,4,2,2,4,1,0
1,0.0,1,0,0,5,3637.0,1,5,5,2,1,1
5,0.00030432136335970786,4,0,0,4,3285.0,5,4,4,4,4,1
3,0.010121457489878543,3,1,0,4,987.0,4,4,4,4,3,0
4,0.034782608695652174,4,0,0,4,689.0,4,4,4,5,4,1
5,0.013232514177693762,5,1,0,5,528.0,4,5,5,2,1,1
1,0.02574370709382151,1,1,1,2,1747.0,2,4,3,2,1,0
4,0.0,3,1,0,2,386.0,4,3,2,3,3,0
3,0.04841897233201581,3,1,1,4,1011.0,4,1,1,4,3,0
2,0.0,3,1,1,2,562.0,2,2,5,2,2,0
3,0.0024896265560165973,2,1,0,5,1204.0,3,4,4,3,2,0
3,0.0,5,0,0,4,3479.0,3,4,4,3,5,1
5,0.0,3,0,0,4,500.0,4,4,4,4,3,1
4,0.0018885741265344666,4,0,0,4,2117.0,4,4,4,4,4,1
4,0.0,4,1,0,4,448.0,4,2,2,4,4,1
5,0.010842368640533779,0,0,0,5,3596.0,4,5,5,4,0,1
2,0.0,2,1,0,3,773.0,3,1,2,3,2,0
1,0.027926720285969615,3,1,1,3,2237.0,2,3,4,2,2,0
3,0.0,3,0,0,3,1796.0,4,3,3,4,4,0
2,0.011544011544011544,2,1,1,1,692.0,3,3,5,1,2,0
5,0.0,4,0,0,3,1218.0,5,4,3,3,4,1
1,0.13982102908277405,1,0,0,3,446.0,1,4,2,3,1,0
4,0.0033444816053511705,3,0,0,4,896.0,5,4,4,5,5,1
2,0.10049423393739704,2,1,0,4,606.0,1,1,5,4,2,0
4,0.0,4,1,0,2,304.0,4,1,2,2,4,0
0,0.14883720930232558,1,1,1,4,214.0,4,5,3,4,0,0
2,0.0,2,0,0,2,719.0,2,1,1,2,4,0
3,0.006112469437652812,3,0,0,3,1635.0,3,4,3,3,2,0
1,0.007889546351084813,1,1,0,3,1013.0,3,1,1,3,1,0
2,0.0,2,0,0,4,874.0,4,4,5,4,2,0
4,0.0,4,1,0,4,692.0,4,1,1,4,4,1
5,0.0,4,0,0,5,2765.0,5,5,5,4,4,1
3,0.0,3,1,1,1,299.0,1,5,5,1,3,0
4,0.0,3,0,0,5,3726.5,4,5,5,5,3,1
5,0.0,4,0,0,4,3251.0,4,4,4,4,4,1
5,0.0,4,1,1,3,1208.0,2,4,3,5,4,1
5,0.15625,5,0,0,4,399.0,5,1,3,5,5,1
3,0.0,2,0,0,2,3268.0,2,2,1,2,2,0
4,0.0,1,0,0,1,685.0,5,2,1,4,1,1
3,0.0,3,1,1,4,396.0,4,5,4,4,3,0
1,0.0,2,1,1,5,1076.0,5,4,4,5,1,0
5,0.10629251700680271,4,0,0,5,587.0,5,4,5,5,4,1
4,0.002053388090349076,3,0,0,3,1947.0,4,3,3,4,3,1
2,0.0,2,1,0,4,386.0,2,1,5,4,2,0
5,0.0,4,1,1,4,634.0,5,5,4,4,5,0
4,0.016176470588235296,4,1,1,1,679.0,1,5,2,1,4,0
2,0.02261553588987217,2,1,0,1,1016.0,1,2,1,1,2,0
4,0.0,3,0,0,4,1721.0,4,2,5,4,3,1
2,0.06749460043196544,2,0,1,2,925.0,5,2,2,4,2,0
3,0.003786444528587656,3,0,0,3,2640.0,3,2,5,3,3,0
5,0.0,1,0,0,2,3409.0,5,2,2,5,1,1
3,0.00909090909090909,3,2,0,3,109.0,3,4,3,3,3,0
2,0.0,2,0,0,2,337.0,2,4,2,2,1,0
3,0.06975446428571429,2,0,0,1,895.0,1,4,5,1,3,0
2,0.0,3,1,0,3,190.0,3,3,3,3,5,0
4,0.0019540791402051783,5,0,0,5,2046.0,5,5,5,3,5,1
2,0.0,3,0,0,4,1774.0,5,4,4,4,3,1
1,0.004784688995215311,1,2,0,1,417.0,1,3,3,1,3,0
5,0.0,4,0,0,5,1942.0,4,5,5,4,4,1
4,0.0,3,0,0,1,214.0,4,1,1,1,3,0
3,0.0036231884057971015,3,1,0,1,1379.0,1,5,2,1,3,0
4,0.0,4,0,0,3,677.0,4,3,3,3,4,1
4,0.0,4,0,0,3,1376.0,3,4,3,3,4,1
0,0.0749400479616307,0,0,0,3,833.0,3,3,5,3,0,1
4,0.0,2,0,0,4,2797.0,4,3,5,4,2,1
1,0.0,1,1,1,1,1075.0,1,2,5,1,1,0
1,0.0004038772213247173,3,1,1,3,2475.0,5,2,4,5,3,0
5,0.0003961965134706815,1,0,0,5,2523.0,5,1,4,5,1,1
0,0.0,0,1,1,5,899.0,5,5,4,5,0,1
4,0.0,3,1,1,2,936.0,3,3,2,5,3,0
2,0.0,2,0,0,2,1005.0,2,3,5,2,2,0
5,0.16937669376693767,5,1,0,4,368.0,4,2,4,4,5,1
5,0.00482315112540193,5,0,0,5,621.0,4,5,5,4,5,1
5,0.06199460916442048,5,1,0,5,370.0,5,1,4,5,5,1
3,0.0,1,0,0,1,3684.0,4,1,1,1,2,0
2,0.0,3,0,0,1,472.0,1,5,4,1,2,0
5,0.009302325581395349,5,0,0,5,214.0,5,3,5,5,5,1
4,0.0007898894154818325,4,1,0,3,1265.0,3,3,1,3,4,0
2,0.0,4,0,0,2,920.0,2,4,3,2,4,1
2,0.05653710247349823,2,1,1,4,282.0,4,1,2,4,2,0
3,0.0,4,0,0,3,951.0,3,2,4,3,5,1
4,0.0,3,0,0,4,1542.0,4,1,3,4,3,1
4,0.02426837972876517,4,0,0,4,1400.0,4,4,4,5,4,1
3,0.0,1,1,1,1,731.0,2,1,1,2,1,0
2,0.0,3,2,0,3,624.0,3,3,3,3,3,0
4,0.05555555555555555,4,1,1,3,809.0,3,5,1,3,4,0
1,0.0,0,0,0,2,2544.0,1,2,2,3,0,1
5,0.0076726342710997444,3,1,1,5,1172.0,4,3,5,3,3,0
3,0.0,4,1,0,5,2562.0,4,5,2,4,1,1
3,0.021739130434782608,4,2,0,5,229.0,5,3,2,5,3,1
4,0.027054108216432865,5,0,0,4,997.0,5,4,4,5,5,1
3,0.00398406374501992,3,1,1,4,752.0,4,2,4,4,3,0
2,0.0,2,1,1,3,157.0,4,4,3,3,2,0
2,0.0,2,1,1,5,177.0,5,2,5,5,2,0
4,0.01062959934587081,4,1,1,5,1222.0,5,3,1,5,4,1
5,0.0,5,0,0,5,1634.0,2,5,5,3,5,1
3,0.003771213073538655,3,1,1,5,1590.0,1,2,3,5,3,0
4,0.02202412165705296,4,0,0,4,1906.0,5,4,4,4,5,1
4,0.14602803738317757,4,1,1,3,427.0,3,5,1,3,4,0
4,0.0,5,0,0,5,3323.0,5,5,5,3,5,1
4,0.000877963125548727,5,0,0,3,3416.0,5,3,3,3,5,1
4,0.0,4,1,1,1,575.0,1,3,3,1,4,0
5,0.2153846153846154,5,1,0,5,259.0,5,3,3,5,2,1
1,0.009724473257698542,1,1,1,2,616.0,2,2,1,2,1,0
4,0.01865284974093264,4,1,1,2,964.0,2,4,3,2,4,0
4,0.01607142857142857,4,0,0,5,1119.0,5,4,3,5,4,1
2,0.0,2,1,1,2,397.0,2,5,4,2,2,0
1,0.0,1,2,1,5,946.0,4,5,2,5,1,0
5,0.020102926986169185,5,0,0,5,3108.0,5,5,5,3,5,1
0,0.0,3,1,1,1,134.0,1,3,4,1,0,0
2,0.05064456721915286,3,1,1,4,1085.0,4,5,3,4,2,0
2,0.001073105298457411,4,0,0,4,3726.5,2,4,4,4,1,0
4,0.0,3,0,0,4,569.0,4,4,4,5,3,1
4,0.0,4,1,1,1,370.0,1,1,4,1,4,1
5,0.0,3,0,0,5,3726.5,4,5,5,5,3,1
2,0.018628281117696866,2,1,0,2,1180.0,2,3,1,2,2,0
4,0.008022922636103151,1,1,1,3,1744.0,3,1,3,4,1,0
5,0.0010080645161290322,5,0,0,5,991.0,5,5,3,5,5,1
2,0.0,4,1,0,3,334.0,2,4,3,3,3,0
5,0.004106776180698152,5,0,0,5,1947.0,4,5,5,3,5,1
2,0.0,2,0,0,2,907.0,2,1,2,2,2,0
3,0.18791946308724833,3,1,0,4,297.0,4,4,2,4,5,0
2,0.0,2,0,0,4,641.0,4,1,3,4,2,0
3,0.0,2,1,1,2,762.0,2,4,3,2,3,0
4,0.0,4,1,0,3,550.0,3,5,1,3,4,0
5,0.0016339869281045752,4,0,0,4,1835.0,5,4,4,4,4,1
1,0.012195121951219513,1,0,0,2,163.0,2,5,3,2,1,0
1,0.0,1,1,1,5,255.0,5,2,2,5,1,0
5,0.0,5,0,0,4,452.0,5,4,4,4,5,1
0,0.002081887578070784,0,1,1,4,1440.0,4,4,3,4,0,1
3,0.0,2,1,0,2,177.0,4,2,2,3,1,0
4,0.0,4,0,0,5,2713.0,3,5,5,3,4,1
1,0.0,1,1,1,2,663.0,3,4,3,2,1,0
2,0.3980891719745223,2,1,1,2,156.0,2,2,3,2,2,0
5,0.011547344110854504,1,0,0,5,432.0,5,2,3,5,1,1
4,0.0,4,1,0,5,140.0,5,3,4,5,4,1
5,0.0,2,1,1,2,677.0,4,2,2,3,2,0
5,0.0334941050375134,2,0,0,5,1865.0,4,5,5,5,2,1
5,0.01245262587980509,1,0,0,5,1846.0,4,4,5,4,1,1
5,0.0016891891891891893,5,0,0,5,591.0,5,3,5,5,5,1
4,0.0,4,1,0,3,1617.0,3,4,4,3,5,1
3,0.0,3,1,1,2,236.0,2,1,1,2,3,0
4,0.0,1,0,0,3,2035.0,4,3,3,4,1,1
3,0.0,3,1,0,1,2422.0,3,3,1,3,3,0
4,0.0,0,0,0,4,319.0,4,4,4,3,0,1
5,0.004032258064516129,5,1,1,5,247.0,5,1,3,5,5,1
2,0.0,2,1,1,5,930.0,5,4,4,5,2,0
3,0.0,0,0,0,4,3350.0,2,4,4,5,0,1
4,0.02631578947368421,4,0,0,4,189.0,4,4,4,5,4,1
4,0.0,0,0,0,1,3227.0,4,1,1,5,0,1
3,0.0,1,0,0,1,2230.0,4,2,1,1,1,0
3,0.0,3,1,1,5,391.0,5,5,2,5,3,0
4,0.0030923850019327404,1,0,0,5,2586.0,4,3,4,4,2,1
3,0.0,3,2,1,4,261.0,4,2,1,4,3,0
1,0.0,1,1,1,4,954.0,4,1,2,4,1,0
4,0.0,2,1,1,5,680.0,4,2,5,5,2,0
4,0.001636214889555495,0,0,0,3,3666.0,4,3,3,5,0,1
3,0.01197982345523329,2,0,0,2,3171.0,3,2,2,1,3,0
4,0.0,2,2,1,4,1931.0,4,1,4,5,1,0
4,0.0,3,0,0,4,1747.0,4,2,5,4,3,1
1,0.08035714285714286,1,2,0,5,223.0,5,3,4,5,1,0
5,0.40584415584415584,2,0,0,5,153.0,3,4,2,5,2,1
4,0.0,3,0,0,5,417.0,4,5,5,4,3,1
2,0.03193663771078181,2,1,0,2,1956.0,2,4,1,2,2,0
5,0.0,2,0,0,5,909.0,4,5,5,5,2,1
4,0.02117208672086721,2,0,0,2,2951.0,4,2,2,4,2,1
2,0.032563025210084036,2,0,0,1,951.0,1,5,4,1,2,0
5,0.04609595484477893,3,0,0,4,1062.0,4,2,3,4,3,1
3,0.001142204454597373,2,0,0,3,1750.0,4,3,3,3,2,0
5,0.0,5,2,1,4,581.0,4,3,3,4,5,1
4,0.0,4,0,0,4,1735.0,5,4,4,3,1,1
4,0.0,1,1,1,2,163.0,3,1,2,1,1,0
2,0.002702702702702703,2,1,0,5,369.0,5,5,2,5,2,0
0,0.0,0,1,0,3,425.0,3,3,2,3,0,1
4,0.0,2,0,0,2,1919.0,3,2,2,3,3,0
3,0.0,3,2,0,3,258.0,3,3,2,3,3,1
3,0.0,3,1,0,1,170.0,3,5,1,1,3,0
5,0.0013413816230717639,5,0,0,5,3726.5,5,5,5,3,5,1
3,0.011834319526627219,4,0,1,5,337.0,2,4,5,3,4,0
1,0.0,5,1,0,5,109.0,3,5,5,5,4,1
4,0.0,3,1,1,3,965.0,5,4,4,3,4,0
3,0.01818537348455221,3,0,0,3,2556.0,3,4,5,3,4,0
4,0.0,2,0,0,4,2920.0,4,4,4,4,2,1
5,0.0,4,0,0,3,184.0,5,4,3,4,4,1
4,0.0013413816230717639,1,0,0,4,3726.5,4,2,4,4,1,1
4,0.0,4,1,1,5,377.0,2,1,3,5,4,0
4,0.007104795737122558,4,1,1,4,562.0,5,4,4,3,4,0
0,0.053488372093023255,1,0,0,3,429.0,3,2,5,3,0,0
5,0.05992329817833174,3,0,0,4,1042.0,5,5,2,5,3,1
5,0.007070260715863898,2,0,0,4,2262.0,1,4,4,3,2,1
4,0.27292576419213976,4,1,0,4,228.0,4,3,3,4,3,1
3,0.05181347150259067,3,1,1,3,192.0,3,2,4,3,3,0
4,0.0,4,2,1,3,493.0,3,5,5,3,4,0
4,0.0028776978417266188,4,0,0,4,1389.0,5,4,4,4,4,1
4,0.0,4,1,0,4,1576.0,4,2,1,4,3,0
2,0.0027159152634437804,3,0,0,4,1840.0,3,4,4,4,3,1
5,0.0,3,0,0,3,3397.0,4,3,3,3,3,1
4,0.14354066985645933,2,0,0,2,417.0,4,2,2,4,2,1
4,0.038834951456310676,3,1,1,1,102.0,5,3,1,5,3,0
4,0.023668639053254437,3,0,0,4,337.0,5,5,4,5,3,1
1,0.0,1,1,1,4,964.0,4,3,2,4,1,0
5,0.0,4,0,0,5,1605.0,4,4,5,5,4,1
4,0.0,4,1,0,4,789.0,4,5,5,4,1,1
4,0.0,3,1,1,5,1426.0,4,3,5,4,3,0
4,0.0,5,0,0,4,584.0,4,1,2,4,5,1
4,0.03918367346938775,4,1,0,2,1224.0,2,2,5,2,4,1
2,0.06029882604055496,3,0,0,3,936.0,2,3,3,2,4,0
3,0.0,3,1,1,1,1189.0,1,2,4,1,3,0
1,0.0,1,0,1,4,479.0,4,3,3,4,1,0
3,0.05846585594013096,3,1,1,3,1068.0,1,5,4,3,3,0
3,0.00909090909090909,3,1,1,2,109.0,2,2,4,2,3,0
3,0.0,3,1,0,1,1024.0,1,3,1,1,3,0
5,0.0,2,0,0,5,2257.0,5,5,5,5,2,1
5,0.0,2,0,0,4,2671.0,5,4,4,5,2,1
4,0.003986710963455149,5,0,0,4,1504.0,4,4,4,3,5,1
4,0.012684989429175475,3,1,0,3,472.0,3,3,1,3,2,1
1,0.0,1,1,1,4,634.0,4,5,3,4,1,0
3,0.11077844311377245,3,1,0,2,333.0,2,3,1,2,3,0
2,0.0,2,1,1,5,834.0,5,1,4,5,2,0
2,0.008120649651972157,2,0,1,2,861.0,2,1,3,2,2,0
3,0.0,3,0,0,3,460.0,3,3,5,3,3,0
4,0.0,3,1,1,2,1609.0,3,3,2,3,3,0
4,0.0,2,0,0,4,356.0,4,4,4,4,2,1
4,0.0,3,0,0,5,1737.0,5,5,5,3,3,1
4,0.038556446637877856,3,0,0,5,1620.0,4,5,5,5,3,1
4,0.0,4,1,0,4,978.0,4,2,3,4,4,1
4,0.0,5,0,0,4,1235.0,5,4,4,4,5,1
2,0.11594202898550725,2,1,0,1,413.0,1,4,2,1,2,0
2,0.008121277747698972,2,2,1,1,1846.0,1,4,3,1,2,0
4,0.02112676056338028,1,0,0,4,1703.0,5,4,4,4,1,1
4,0.13,2,0,0,4,399.0,5,4,4,4,2,1
4,0.0,2,0,0,2,1464.0,3,2,2,4,4,0
3,0.0003878975950349108,1,0,0,4,2577.0,5,4,4,1,2,1
4,0.0,4,1,0,4,325.0,4,5,5,4,4,1
3,0.01422387136672851,4,0,0,4,1616.0,5,4,4,3,4,1
1,0.04014167650531287,1,0,0,2,846.0,2,3,3,2,1,0
2,0.01710914454277286,2,1,0,2,1694.0,2,5,4,2,5,0
4,0.0,4,0,0,2,1142.0,2,3,5,2,3,1
2,0.015727391874180863,2,1,1,1,762.0,1,4,4,1,2,0
2,0.11871227364185111,5,0,0,2,496.0,2,2,5,2,5,1
2,0.0440771349862259,2,0,0,3,362.0,3,2,5,3,2,0
1,0.0,2,1,0,1,853.0,2,2,1,4,5,0
1,0.0008041817450743868,2,0,0,3,2486.0,5,4,3,3,2,1
3,0.03333333333333333,3,1,0,3,479.0,2,3,3,1,2,0
2,0.0022988505747126436,4,0,0,4,869.0,3,4,4,4,3,0
4,0.0,4,1,0,4,700.0,4,4,4,4,5,1
4,0.0,4,0,0,3,130.0,3,2,5,3,4,1
3,0.0,4,0,0,3,2088.0,4,3,4,3,1,0
4,0.0,4,1,1,3,1061.0,3,5,5,3,4,0
3,0.0103359173126615,3,1,1,1,386.0,1,3,5,1,3,0
2,0.0,2,0,0,2,312.0,2,3,5,2,2,0
2,0.0,2,1,1,1,1009.0,1,2,2,1,2,0
2,0.0,2,1,1,3,333.0,3,4,3,3,2,0
1,0.029947916666666668,1,0,0,1,767.0,1,2,5,1,1,0
5,0.037967289719626166,2,1,0,2,855.0,4,3,5,4,1,0
4,0.0,5,0,0,4,2329.0,4,5,4,4,5,1
4,0.0,4,0,0,4,2191.0,5,4,4,2,4,1
5,0.0,5,1,1,4,425.0,4,5,4,4,5,1
4,0.0005414185165132648,5,0,0,5,1846.0,4,5,5,3,5,1
4,0.0,5,0,0,4,3726.5,4,5,3,4,5,1
3,0.10617059891107078,3,1,1,3,550.0,1,2,4,3,3,0
3,0.0035211267605633804,4,1,1,4,283.0,4,4,4,1,4,0
4,0.0,4,0,0,5,301.0,5,4,4,5,4,1
4,0.0,4,1,0,4,110.0,4,4,3,4,3,1
4,0.002101723413198823,4,0,0,4,2378.0,4,5,2,4,4,1
5,0.0,0,2,1,2,584.0,5,0,2,5,0,1
2,0.19778481012658228,2,0,0,5,315.0,5,3,3,5,2,0
5,0.0019032082653616096,1,0,0,4,3677.0,4,3,5,4,3,1
4,0.0,3,1,1,1,2327.0,5,3,1,5,3,0
5,0.0,0,0,0,4,271.0,5,4,4,5,0,1
3,0.0,3,1,0,3,1126.0,3,3,3,3,4,0
3,0.0006222775357809583,2,0,0,2,1606.0,3,2,2,2,4,0
4,0.13836477987421383,4,2,0,4,158.0,4,3,1,4,2,0
4,0.03928346951602765,2,1,1,4,1590.0,1,3,4,2,3,0
5,0.0,1,0,0,4,1561.0,3,4,4,2,1,1
3,0.013707296499367356,2,1,1,5,2370.0,2,4,4,2,2,0
1,0.011494252873563218,1,1,1,5,869.0,5,1,3,5,1,0
4,0.018691588785046728,4,1,0,4,320.0,4,3,4,4,2,1
4,0.005567584287039901,1,0,0,5,3232.0,5,5,5,4,1,1
4,0.02104722792607803,3,0,0,5,1947.0,5,5,5,4,5,1
